Date,Time,Open,Max,Min,Closure,Volume
2015.10.20,00:00,1.1327,1.1386,1.1323,1.1346,8323
2015.10.21,00:00,1.1347,1.1377,1.1334,1.1337,8225
2015.10.22,00:00,1.1336,1.1350,1.1077,1.1106,15710
2015.10.23,00:00,1.1105,1.1139,1.0996,1.1017,13891
2015.10.26,00:00,1.1018,1.1067,1.1003,1.1059,8300
2015.10.27,00:00,1.1058,1.1078,1.1029,1.1036,8600
2015.10.28,00:00,1.1037,1.1095,1.0896,1.0929,13387
2015.10.29,00:00,1.0928,1.0987,1.0902,1.0986,11263
2015.10.30,00:00,1.0987,1.1071,1.0965,1.1004,12495
2015.11.02,00:00,1.1029,1.1052,1.1000,1.1013,9154
2015.11.03,00:00,1.1012,1.1029,1.0935,1.0962,8870
2015.11.04,00:00,1.0961,1.0967,1.0843,1.0866,10584
2015.11.05,00:00,1.0865,1.0896,1.0833,1.0882,9931
2015.11.06,00:00,1.0881,1.0893,1.0704,1.0739,11701
2015.11.09,00:00,1.0729,1.0789,1.0719,1.0755,9458
2015.11.10,00:00,1.0754,1.0763,1.0673,1.0720,9753
2015.11.11,00:00,1.0721,1.0773,1.0705,1.0757,8532
2015.11.12,00:00,1.0758,1.0829,1.0690,1.0806,13997
2015.11.13,00:00,1.0805,1.0816,1.0713,1.0772,12054
2015.11.16,00:00,1.0734,1.0757,1.0674,1.0683,11121
2015.11.17,00:00,1.0682,1.0690,1.0630,1.0645,11582
2015.11.18,00:00,1.0644,1.0691,1.0616,1.0659,10009
2015.11.19,00:00,1.0658,1.0762,1.0658,1.0729,10734
2015.11.20,00:00,1.0728,1.0733,1.0639,1.0647,10547
2015.11.23,00:00,1.0640,1.0656,1.0592,1.0633,10358
2015.11.24,00:00,1.0632,1.0672,1.0619,1.0644,10730
2015.11.25,00:00,1.0645,1.0688,1.0565,1.0620,12019
2015.11.26,00:00,1.0619,1.0626,1.0599,1.0603,5494
2015.11.27,00:00,1.0604,1.0637,1.0568,1.0595,7761
2015.11.30,00:00,1.0591,1.0594,1.0557,1.0571,7599
2015.12.01,00:00,1.0570,1.0636,1.0562,1.0624,9202
2015.12.02,00:00,1.0623,1.0631,1.0550,1.0607,10335
2015.12.03,00:00,1.0606,1.0980,1.0524,1.0926,22952
2015.12.04,00:00,1.0927,1.0955,1.0835,1.0876,17628
2015.12.07,00:00,1.0874,1.0887,1.0795,1.0831,9568
2015.12.08,00:00,1.0832,1.0901,1.0829,1.0893,11676
2015.12.09,00:00,1.0892,1.1042,1.0878,1.1016,15451
2015.12.10,00:00,1.1017,1.1021,1.0924,1.0939,10733
2015.12.11,00:00,1.0940,1.1030,1.0926,1.0981,13765
2015.12.14,00:00,1.0970,1.1048,1.0944,1.0999,13930
2015.12.15,00:00,1.1000,1.1059,1.0904,1.0932,13298
2015.12.16,00:00,1.0931,1.1010,1.0887,1.0891,18622
2015.12.17,00:00,1.0890,1.0892,1.0802,1.0834,12850
2015.12.18,00:00,1.0833,1.0873,1.0804,1.0862,14514
2015.12.21,00:00,1.0860,1.0938,1.0847,1.0909,10177
2015.12.22,00:00,1.0908,1.0983,1.0901,1.0950,9039
2015.12.23,00:00,1.0951,1.0952,1.0869,1.0904,7404
2015.12.24,00:00,1.0905,1.0966,1.0904,1.0960,4559
2015.12.28,00:00,1.0963,1.0992,1.0955,1.0974,5539
2015.12.29,00:00,1.0973,1.0991,1.0898,1.0922,7745
2015.12.30,00:00,1.0923,1.0943,1.0901,1.0925,6831
2015.12.31,00:00,1.0926,1.0936,1.0852,1.0865,6340
2016.01.04,00:00,1.0864,1.0945,1.0780,1.0828,13304
2016.01.05,00:00,1.0827,1.0838,1.0710,1.0752,9514
2016.01.06,00:00,1.0753,1.0798,1.0715,1.0774,12122
2016.01.07,00:00,1.0773,1.0939,1.0770,1.0921,14964
2016.01.08,00:00,1.0922,1.0929,1.0802,1.0923,16125
2016.01.11,00:00,1.0945,1.0969,1.0847,1.0862,12171
2016.01.12,00:00,1.0861,1.0899,1.0819,1.0847,9906
2016.01.13,00:00,1.0846,1.0887,1.0804,1.0881,12034
2016.01.14,00:00,1.0882,1.0942,1.0834,1.0861,13538
2016.01.15,00:00,1.0862,1.0982,1.0854,1.0911,15065
2016.01.18,00:00,1.0912,1.0927,1.0868,1.0890,7623
2016.01.19,00:00,1.0891,1.0938,1.0858,1.0913,8341
2016.01.20,00:00,1.0911,1.0975,1.0876,1.0891,13039
2016.01.21,00:00,1.0890,1.0920,1.0777,1.0870,16689
2016.01.22,00:00,1.0869,1.0876,1.0788,1.0796,10622
2016.01.25,00:00,1.0791,1.0856,1.0789,1.0849,8371
2016.01.26,00:00,1.0848,1.0873,1.0818,1.0865,7502
2016.01.27,00:00,1.0867,1.0915,1.0850,1.0902,10361
2016.01.28,00:00,1.0901,1.0967,1.0869,1.0937,9406
2016.01.29,00:00,1.0938,1.0948,1.0809,1.0831,12077
2016.02.01,00:00,1.0828,1.0912,1.0814,1.0889,7493
2016.02.02,00:00,1.0888,1.0939,1.0886,1.0923,8310
2016.02.03,00:00,1.0922,1.1145,1.0903,1.1081,12413
2016.02.04,00:00,1.1091,1.1238,1.1069,1.1200,14536
2016.02.05,00:00,1.1199,1.1245,1.1108,1.1158,13119
2016.02.08,00:00,1.1146,1.1215,1.1086,1.1198,12251
2016.02.09,00:00,1.1197,1.1337,1.1162,1.1287,15599
2016.02.10,00:00,1.1288,1.1310,1.1160,1.1276,16638
2016.02.11,00:00,1.1278,1.1374,1.1274,1.1312,20513
2016.02.12,00:00,1.1312,1.1333,1.1213,1.1254,14811
2016.02.15,00:00,1.1240,1.1241,1.1127,1.1162,8861
2016.02.16,00:00,1.1163,1.1192,1.1123,1.1136,11305
2016.02.17,00:00,1.1137,1.1178,1.1105,1.1128,11889
2016.02.18,00:00,1.1127,1.1149,1.1070,1.1108,11417
2016.02.19,00:00,1.1107,1.1138,1.1066,1.1124,9889
2016.02.22,00:00,1.1116,1.1124,1.1002,1.1026,9320
2016.02.23,00:00,1.1027,1.1052,1.0989,1.1019,9908
2016.02.24,00:00,1.1018,1.1045,1.0956,1.1016,12107
2016.02.25,00:00,1.1015,1.1049,1.0986,1.1020,11383
2016.02.26,00:00,1.1019,1.1067,1.0911,1.0931,10734
2016.02.29,00:00,1.0917,1.0962,1.0858,1.0883,10083
2016.03.01,00:00,1.0884,1.0893,1.0833,1.0866,10120
2016.03.02,00:00,1.0867,1.0880,1.0825,1.0869,9922
2016.03.03,00:00,1.0868,1.0972,1.0853,1.0949,9464
2016.03.04,00:00,1.0948,1.1042,1.0902,1.1005,12744
2016.03.07,00:00,1.0992,1.1025,1.0939,1.1014,8342
2016.03.08,00:00,1.1013,1.1057,1.0993,1.1005,8927
2016.03.09,00:00,1.1006,1.1034,1.0945,1.0996,9650
2016.03.10,00:00,1.0997,1.1217,1.0821,1.1179,20098
2016.03.11,00:00,1.1180,1.1209,1.1079,1.1149,12431
2016.03.14,00:00,1.1166,1.1176,1.1077,1.1103,8286
2016.03.15,00:00,1.1102,1.1124,1.1071,1.1107,8653
2016.03.16,00:00,1.1106,1.1241,1.1057,1.1215,12409
2016.03.17,00:00,1.1214,1.1341,1.1205,1.1315,13606
2016.03.18,00:00,1.1316,1.1336,1.1255,1.1270,9476
2016.03.21,00:00,1.1272,1.1284,1.1234,1.1239,7680
2016.03.22,00:00,1.1240,1.1259,1.1188,1.1216,10008
2016.03.23,00:00,1.1217,1.1223,1.1159,1.1182,7752
2016.03.24,00:00,1.1181,1.1187,1.1143,1.1177,7138
2016.03.25,00:00,1.1178,1.1178,1.1153,1.1164,2828
2016.03.28,00:00,1.1162,1.1219,1.1152,1.1197,4248
2016.03.29,00:00,1.1196,1.1303,1.1168,1.1290,10106
2016.03.30,00:00,1.1291,1.1364,1.1285,1.1333,10412
2016.03.31,00:00,1.1334,1.1411,1.1309,1.1380,10166
2016.04.01,00:00,1.1381,1.1437,1.1334,1.1389,11336
2016.04.04,00:00,1.1394,1.1412,1.1357,1.1390,8182
2016.04.05,00:00,1.1389,1.1404,1.1335,1.1383,10530
2016.04.06,00:00,1.1382,1.1431,1.1326,1.1396,10275
2016.04.07,00:00,1.1395,1.1453,1.1337,1.1371,12180
2016.04.08,00:00,1.1372,1.1418,1.1348,1.1399,9057
2016.04.11,00:00,1.1404,1.1447,1.1371,1.1404,7888
2016.04.12,00:00,1.1405,1.1464,1.1345,1.1382,9308
2016.04.13,00:00,1.1381,1.1390,1.1268,1.1277,9505
2016.04.14,00:00,1.1278,1.1294,1.1233,1.1260,8665
2016.04.15,00:00,1.1259,1.1316,1.1245,1.1282,6644
2016.04.18,00:00,1.1291,1.1331,1.1273,1.1313,7380
2016.04.19,00:00,1.1312,1.1384,1.1303,1.1355,7117
2016.04.20,00:00,1.1356,1.1387,1.1290,1.1299,7935
2016.04.21,00:00,1.1298,1.1397,1.1270,1.1284,11681
2016.04.22,00:00,1.1285,1.1308,1.1217,1.1225,8656
2016.04.25,00:00,1.1222,1.1277,1.1222,1.1267,7074
2016.04.26,00:00,1.1266,1.1339,1.1255,1.1296,7583
2016.04.27,00:00,1.1297,1.1360,1.1271,1.1323,9554
2016.04.28,00:00,1.1324,1.1367,1.1295,1.1352,10701
2016.04.29,00:00,1.1351,1.1458,1.1349,1.1452,10049
2016.05.02,00:00,1.1463,1.1535,1.1447,1.1526,7996
2016.05.03,00:00,1.1527,1.1615,1.1492,1.1496,10187
2016.05.04,00:00,1.1497,1.1528,1.1466,1.1484,10746
2016.05.05,00:00,1.1485,1.1493,1.1385,1.1402,7766
2016.05.06,00:00,1.1403,1.1480,1.1386,1.1403,9005
2016.05.09,00:00,1.1397,1.1419,1.1375,1.1381,7481
2016.05.10,00:00,1.1380,1.1409,1.1358,1.1369,7442
2016.05.11,00:00,1.1370,1.1446,1.1369,1.1424,6086
2016.05.12,00:00,1.1425,1.1428,1.1370,1.1374,6737
2016.05.13,00:00,1.1373,1.1379,1.1282,1.1307,8517
2016.05.16,00:00,1.1304,1.1341,1.1302,1.1315,5075
2016.05.17,00:00,1.1314,1.1348,1.1301,1.1311,6409
2016.05.18,00:00,1.1312,1.1315,1.1213,1.1217,8084
2016.05.19,00:00,1.1216,1.1229,1.1179,1.1197,8002
2016.05.20,00:00,1.1198,1.1236,1.1195,1.1222,5678
2016.05.23,00:00,1.1218,1.1242,1.1187,1.1219,5674
2016.05.24,00:00,1.1218,1.1226,1.1132,1.1140,7590
2016.05.25,00:00,1.1139,1.1166,1.1128,1.1155,6227
2016.05.26,00:00,1.1156,1.1216,1.1149,1.1192,6713
2016.05.27,00:00,1.1191,1.1200,1.1110,1.1111,6070
2016.05.30,00:00,1.1114,1.1144,1.1097,1.1134,3742
2016.05.31,00:00,1.1135,1.1173,1.1121,1.1129,7470
2016.06.01,00:00,1.1130,1.1193,1.1113,1.1185,7521
2016.06.02,00:00,1.1184,1.1219,1.1144,1.1152,8273
2016.06.03,00:00,1.1151,1.1373,1.1136,1.1366,10130
2016.06.06,00:00,1.1365,1.1392,1.1326,1.1358,8219
2016.06.07,00:00,1.1357,1.1380,1.1338,1.1356,6505
2016.06.08,00:00,1.1357,1.1410,1.1354,1.1396,6844
2016.06.09,00:00,1.1397,1.1415,1.1305,1.1316,7662
2016.06.10,00:00,1.1317,1.1321,1.1244,1.1250,7543
2016.06.13,00:00,1.1247,1.1302,1.1231,1.1287,8535
2016.06.14,00:00,1.1288,1.1298,1.1188,1.1206,8713
2016.06.15,00:00,1.1207,1.1298,1.1189,1.1262,8922
2016.06.16,00:00,1.1261,1.1294,1.1130,1.1230,12530
2016.06.17,00:00,1.1229,1.1295,1.1222,1.1276,9075
2016.06.20,00:00,1.1321,1.1382,1.1301,1.1311,10060
2016.06.21,00:00,1.1310,1.1349,1.1240,1.1249,9058
2016.06.22,00:00,1.1248,1.1347,1.1236,1.1331,8807
2016.06.23,00:00,1.1326,1.1427,1.1316,1.1423,13467
2016.06.24,00:00,1.1422,1.1422,1.0911,1.1109,41637
2016.06.27,00:00,1.1040,1.1083,1.0970,1.1020,17765
2016.06.28,00:00,1.1021,1.1111,1.1009,1.1077,11109
2016.06.29,00:00,1.1078,1.1129,1.1048,1.1126,11168
2016.06.30,00:00,1.1125,1.1154,1.1023,1.1102,13607
2016.07.01,00:00,1.1101,1.1168,1.1071,1.1133,9442
2016.07.04,00:00,1.1132,1.1159,1.1097,1.1148,5075
2016.07.05,00:00,1.1149,1.1185,1.1061,1.1066,8871
2016.07.06,00:00,1.1067,1.1111,1.1028,1.1094,11217
2016.07.07,00:00,1.1093,1.1106,1.1052,1.1062,8721
2016.07.08,00:00,1.1061,1.1120,1.1001,1.1052,9790
2016.07.11,00:00,1.1050,1.1074,1.1015,1.1060,8046
2016.07.12,00:00,1.1059,1.1125,1.1052,1.1063,8959
2016.07.13,00:00,1.1064,1.1119,1.1041,1.1094,8697
2016.07.14,00:00,1.1093,1.1164,1.1088,1.1112,9785
2016.07.15,00:00,1.1113,1.1148,1.1024,1.1033,8855
2016.07.18,00:00,1.1050,1.1083,1.1037,1.1074,8031
2016.07.19,00:00,1.1073,1.1079,1.0999,1.1017,7529
2016.07.20,00:00,1.1016,1.1029,1.0981,1.1009,7660
2016.07.21,00:00,1.1010,1.1059,1.0979,1.1025,10128
2016.07.22,00:00,1.1024,1.1040,1.0955,1.0975,7606
2016.07.25,00:00,1.0969,1.0997,1.0951,1.0993,5910
2016.07.26,00:00,1.0992,1.1029,1.0978,1.0984,6560
2016.07.27,00:00,1.0983,1.1070,1.0961,1.1054,8511
2016.07.28,00:00,1.1053,1.1119,1.1052,1.1076,7728
2016.07.29,00:00,1.1075,1.1196,1.1072,1.1174,9825
2016.08.01,00:00,1.1181,1.1183,1.1154,1.1163,5906
2016.08.02,00:00,1.1164,1.1233,1.1161,1.1221,6649
2016.08.03,00:00,1.1220,1.1222,1.1140,1.1148,5593
2016.08.04,00:00,1.1149,1.1155,1.1113,1.1127,6135
2016.08.05,00:00,1.1126,1.1160,1.1045,1.1086,6218
2016.08.08,00:00,1.1084,1.1104,1.1071,1.1085,4321
2016.08.09,00:00,1.1084,1.1122,1.1070,1.1114,4936
2016.08.10,00:00,1.1113,1.1189,1.1113,1.1182,6015
2016.08.11,00:00,1.1183,1.1191,1.1135,1.1141,5205
2016.08.12,00:00,1.1140,1.1220,1.1130,1.1164,5807
2016.08.15,00:00,1.1168,1.1203,1.1153,1.1183,4151
2016.08.16,00:00,1.1184,1.1322,1.1176,1.1274,7592
2016.08.17,00:00,1.1275,1.1315,1.1240,1.1288,6852
2016.08.18,00:00,1.1287,1.1365,1.1286,1.1351,8260
2016.08.19,00:00,1.1352,1.1359,1.1303,1.1326,6232
2016.08.22,00:00,1.1316,1.1330,1.1270,1.1320,5995
2016.08.23,00:00,1.1321,1.1354,1.1302,1.1307,5929
2016.08.24,00:00,1.1306,1.1311,1.1244,1.1262,6235
2016.08.25,00:00,1.1263,1.1297,1.1258,1.1284,5053
2016.08.26,00:00,1.1285,1.1340,1.1180,1.1194,9426
2016.08.29,00:00,1.1186,1.1207,1.1157,1.1186,5799
2016.08.30,00:00,1.1187,1.1191,1.1131,1.1143,6083
2016.08.31,00:00,1.1142,1.1165,1.1122,1.1157,6627
2016.09.01,00:00,1.1156,1.1204,1.1127,1.1196,6875
2016.09.02,00:00,1.1195,1.1251,1.1150,1.1155,8558
2016.09.05,00:00,1.1153,1.1181,1.1139,1.1146,4305
2016.09.06,00:00,1.1147,1.1262,1.1140,1.1248,6518
2016.09.07,00:00,1.1249,1.1271,1.1228,1.1238,6464
2016.09.08,00:00,1.1239,1.1326,1.1234,1.1264,8545
2016.09.09,00:00,1.1263,1.1284,1.1198,1.1231,6945
2016.09.12,00:00,1.1233,1.1267,1.1209,1.1234,8279
2016.09.13,00:00,1.1233,1.1259,1.1203,1.1216,7330
2016.09.14,00:00,1.1215,1.1273,1.1213,1.1248,6912
2016.09.15,00:00,1.1249,1.1283,1.1218,1.1243,8037
2016.09.16,00:00,1.1244,1.1249,1.1149,1.1156,6505
2016.09.19,00:00,1.1153,1.1197,1.1150,1.1174,4610
2016.09.20,00:00,1.1175,1.1212,1.1149,1.1152,6022
2016.09.21,00:00,1.1151,1.1196,1.1122,1.1190,9568
2016.09.22,00:00,1.1189,1.1256,1.1184,1.1206,6367
2016.09.23,00:00,1.1207,1.1240,1.1193,1.1226,5341
2016.09.26,00:00,1.1227,1.1278,1.1220,1.1251,5727
2016.09.27,00:00,1.1252,1.1258,1.1190,1.1218,6714
2016.09.28,00:00,1.1217,1.1236,1.1181,1.1215,6111
2016.09.29,00:00,1.1216,1.1249,1.1196,1.1218,6375
2016.09.30,00:00,1.1219,1.1250,1.1152,1.1243,8936
2016.10.03,00:00,1.1240,1.1243,1.1204,1.1211,5062
2016.10.04,00:00,1.1210,1.1238,1.1137,1.1203,8038
2016.10.05,00:00,1.1204,1.1232,1.1189,1.1206,7046
2016.10.06,00:00,1.1205,1.1212,1.1139,1.1147,6195
2016.10.07,00:00,1.1146,1.1204,1.1103,1.1200,11791
2016.10.10,00:00,1.1189,1.1200,1.1131,1.1138,4575
2016.10.11,00:00,1.1137,1.1141,1.1048,1.1053,7152
2016.10.12,00:00,1.1054,1.1067,1.1004,1.1008,8176
2016.10.13,00:00,1.1007,1.1058,1.0985,1.1054,7587
2016.10.14,00:00,1.1053,1.1057,1.0970,1.0971,6040
2016.10.17,00:00,1.0969,1.1007,1.0963,1.0999,5232
2016.10.18,00:00,1.0998,1.1026,1.0969,1.0977,5084
2016.10.19,00:00,1.0978,1.1004,1.0954,1.0973,5603
2016.10.20,00:00,1.0974,1.1038,1.0915,1.0923,7576
2016.10.21,00:00,1.0924,1.0929,1.0859,1.0883,5219
2016.10.24,00:00,1.0879,1.0899,1.0859,1.0874,4797
2016.10.25,00:00,1.0873,1.0904,1.0850,1.0888,5640
2016.10.26,00:00,1.0887,1.0945,1.0874,1.0906,5955
2016.10.27,00:00,1.0907,1.0941,1.0882,1.0897,6408
2016.10.28,00:00,1.0896,1.0991,1.0892,1.0985,7393
2016.10.31,00:00,1.0977,1.0985,1.0935,1.0970,5051
2016.11.01,00:00,1.0969,1.1068,1.0959,1.1055,6087
2016.11.02,00:00,1.1056,1.1122,1.1049,1.1097,8090
2016.11.03,00:00,1.1098,1.1125,1.1059,1.1105,7117
2016.11.04,00:00,1.1106,1.1141,1.1079,1.1139,6447
2016.11.07,00:00,1.1085,1.1109,1.1027,1.1042,6473
2016.11.08,00:00,1.1043,1.1066,1.1008,1.1012,5283
2016.11.09,00:00,1.1013,1.1299,1.0906,1.0920,27331
2016.11.10,00:00,1.0921,1.0953,1.0864,1.0885,12036
2016.11.11,00:00,1.0883,1.0923,1.0830,1.0857,12031
2016.11.14,00:00,1.0836,1.0839,1.0708,1.0744,14074
2016.11.15,00:00,1.0743,1.0816,1.0713,1.0723,11471
2016.11.16,00:00,1.0724,1.0759,1.0665,1.0701,10645
2016.11.17,00:00,1.0700,1.0745,1.0619,1.0625,10606
2016.11.18,00:00,1.0626,1.0642,1.0568,1.0589,12261
2016.11.21,00:00,1.0588,1.0648,1.0578,1.0630,10632
2016.11.22,00:00,1.0629,1.0657,1.0583,1.0627,9166
2016.11.23,00:00,1.0626,1.0643,1.0525,1.0551,9677
2016.11.24,00:00,1.0550,1.0584,1.0517,1.0556,8645
2016.11.25,00:00,1.0555,1.0626,1.0538,1.0595,11165
2016.11.28,00:00,1.0598,1.0685,1.0563,1.0613,10761
2016.11.29,00:00,1.0611,1.0654,1.0564,1.0648,9573
2016.11.30,00:00,1.0647,1.0666,1.0552,1.0595,12925
2016.12.01,00:00,1.0594,1.0668,1.0584,1.0658,11654
2016.12.02,00:00,1.0659,1.0689,1.0625,1.0665,9655
2016.12.05,00:00,1.0545,1.0796,1.0505,1.0758,16365
2016.12.06,00:00,1.0761,1.0784,1.0698,1.0717,8512
2016.12.07,00:00,1.0718,1.0767,1.0709,1.0756,6886
2016.12.08,00:00,1.0757,1.0873,1.0597,1.0612,14272
2016.12.09,00:00,1.0613,1.0629,1.0530,1.0557,8534
2016.12.12,00:00,1.0546,1.0651,1.0525,1.0639,9249
2016.12.13,00:00,1.0640,1.0666,1.0603,1.0625,7837
2016.12.14,00:00,1.0626,1.0669,1.0496,1.0527,11557
2016.12.15,00:00,1.0526,1.0526,1.0366,1.0419,14506
2016.12.16,00:00,1.0420,1.0473,1.0400,1.0451,9970
2016.12.19,00:00,1.0447,1.0479,1.0392,1.0401,8944
2016.12.20,00:00,1.0400,1.0417,1.0351,1.0390,7987
2016.12.21,00:00,1.0391,1.0450,1.0382,1.0426,7099
2016.12.22,00:00,1.0427,1.0498,1.0424,1.0434,7249
2016.12.23,00:00,1.0435,1.0468,1.0426,1.0448,4887
2016.12.26,00:00,1.0457,1.0467,1.0440,1.0454,5212
2016.12.27,00:00,1.0453,1.0462,1.0432,1.0458,5174
2016.12.28,00:00,1.0459,1.0479,1.0371,1.0418,6743
2016.12.29,00:00,1.0417,1.0493,1.0413,1.0492,8121
2016.12.30,00:00,1.0493,1.0654,1.0484,1.0605,13842
2017.01.02,00:00,1.0520,1.0531,1.0450,1.0462,5650
2017.01.03,00:00,1.0464,1.0489,1.0339,1.0409,10630
2017.01.04,00:00,1.0410,1.0499,1.0389,1.0486,10718
2017.01.05,00:00,1.0487,1.0614,1.0480,1.0602,15006
2017.01.06,00:00,1.0604,1.0620,1.0524,1.0532,11831
2017.01.09,00:00,1.0531,1.0588,1.0510,1.0583,9503
2017.01.10,00:00,1.0584,1.0626,1.0550,1.0556,11355
2017.01.11,00:00,1.0555,1.0622,1.0453,1.0583,16668
2017.01.12,00:00,1.0584,1.0684,1.0571,1.0611,14897
2017.01.13,00:00,1.0612,1.0673,1.0595,1.0643,11978
2017.01.16,00:00,1.0622,1.0635,1.0579,1.0598,8813
2017.01.17,00:00,1.0599,1.0718,1.0597,1.0710,14802
2017.01.18,00:00,1.0711,1.0712,1.0627,1.0633,11565
2017.01.19,00:00,1.0632,1.0676,1.0588,1.0658,14516
2017.01.20,00:00,1.0659,1.0709,1.0624,1.0703,13998
2017.01.23,00:00,1.0704,1.0772,1.0703,1.0771,12774
2017.01.24,00:00,1.0770,1.0774,1.0719,1.0730,10124
2017.01.25,00:00,1.0731,1.0769,1.0710,1.0749,10399
2017.01.26,00:00,1.0748,1.0765,1.0657,1.0679,10450
2017.01.27,00:00,1.0681,1.0724,1.0658,1.0695,9512
2017.01.30,00:00,1.0711,1.0739,1.0619,1.0700,10101
2017.01.31,00:00,1.0701,1.0811,1.0684,1.0795,13779
2017.02.01,00:00,1.0796,1.0806,1.0730,1.0766,12402
2017.02.02,00:00,1.0765,1.0828,1.0755,1.0761,12641
2017.02.03,00:00,1.0760,1.0797,1.0605,1.0605,12046
2017.02.06,00:00,1.0783,1.0788,1.0705,1.0747,10289
2017.02.07,00:00,1.0746,1.0749,1.0655,1.0680,10612
2017.02.08,00:00,1.0681,1.0713,1.0640,1.0695,10512
2017.02.09,00:00,1.0694,1.0709,1.0650,1.0653,9964
2017.02.10,00:00,1.0654,1.0667,1.0607,1.0639,9513
2017.02.13,00:00,1.0630,1.0658,1.0591,1.0595,8273
2017.02.14,00:00,1.0594,1.0632,1.0560,1.0577,9997
2017.02.15,00:00,1.0576,1.0608,1.0520,1.0591,10337
2017.02.16,00:00,1.0592,1.0678,1.0592,1.0668,9323
2017.02.17,00:00,1.0669,1.0676,1.0604,1.0614,8540
2017.02.20,00:00,1.0619,1.0632,1.0602,1.0613,6377
2017.02.21,00:00,1.0612,1.0614,1.0525,1.0535,7950
2017.02.22,00:00,1.0536,1.0573,1.0493,1.0556,10886
2017.02.23,00:00,1.0555,1.0594,1.0537,1.0577,9398
2017.02.24,00:00,1.0578,1.0617,1.0556,1.0560,8904
2017.02.27,00:00,1.0561,1.0630,1.0551,1.0586,9651
2017.02.28,00:00,1.0587,1.0629,1.0569,1.0572,9576
2017.03.01,00:00,1.0571,1.0589,1.0513,1.0550,11368
2017.03.02,00:00,1.0549,1.0549,1.0494,1.0506,8498
2017.03.03,00:00,1.0507,1.0623,1.0501,1.0621,10251
2017.03.06,00:00,1.0609,1.0639,1.0574,1.0581,6553
2017.03.07,00:00,1.0580,1.0602,1.0557,1.0566,6978
2017.03.08,00:00,1.0565,1.0573,1.0534,1.0540,7436
2017.03.09,00:00,1.0539,1.0614,1.0524,1.0577,11208
2017.03.10,00:00,1.0576,1.0698,1.0572,1.0677,10186
2017.03.13,00:00,1.0678,1.0713,1.0651,1.0651,7793
2017.03.14,00:00,1.0652,1.0662,1.0599,1.0608,7642
2017.03.15,00:00,1.0609,1.0739,1.0607,1.0729,9498
2017.03.16,00:00,1.0730,1.0773,1.0705,1.0771,9159
2017.03.17,00:00,1.0770,1.0782,1.0727,1.0737,7024
2017.03.20,00:00,1.0742,1.0776,1.0724,1.0733,5788
2017.03.21,00:00,1.0732,1.0818,1.0718,1.0812,8325
2017.03.22,00:00,1.0811,1.0824,1.0775,1.0793,8326
2017.03.23,00:00,1.0792,1.0804,1.0767,1.0781,7500
2017.03.24,00:00,1.0782,1.0817,1.0760,1.0797,7160
2017.03.27,00:00,1.0834,1.0905,1.0830,1.0863,7105
2017.03.28,00:00,1.0862,1.0872,1.0798,1.0812,6402
2017.03.29,00:00,1.0813,1.0826,1.0739,1.0766,7949
2017.03.30,00:00,1.0767,1.0768,1.0671,1.0681,6989
2017.03.31,00:00,1.0680,1.0701,1.0651,1.0654,7003
2017.04.03,00:00,1.0660,1.0680,1.0642,1.0667,5663
2017.04.04,00:00,1.0668,1.0681,1.0635,1.0678,5681
2017.04.05,00:00,1.0679,1.0688,1.0634,1.0666,6858
2017.04.06,00:00,1.0667,1.0683,1.0628,1.0642,5528
2017.04.07,00:00,1.0641,1.0665,1.0580,1.0591,7047
2017.04.10,00:00,1.0582,1.0606,1.0569,1.0593,4846
2017.04.11,00:00,1.0592,1.0629,1.0578,1.0605,5178
2017.04.12,00:00,1.0603,1.0674,1.0588,1.0667,6496
2017.04.13,00:00,1.0666,1.0677,1.0608,1.0615,5709
2017.04.14,00:00,1.0614,1.0629,1.0605,1.0612,4072
2017.04.17,00:00,1.0608,1.0670,1.0602,1.0645,4665
2017.04.18,00:00,1.0644,1.0735,1.0636,1.0729,6399
2017.04.19,00:00,1.0730,1.0736,1.0699,1.0710,5613
2017.04.20,00:00,1.0709,1.0777,1.0709,1.0715,5803
2017.04.21,00:00,1.0713,1.0737,1.0681,1.0726,6227
2017.04.24,00:00,1.0883,1.0898,1.0820,1.0864,10186
2017.04.25,00:00,1.0865,1.0949,1.0850,1.0927,6860
2017.04.26,00:00,1.0928,1.0950,1.0855,1.0904,8823
2017.04.27,00:00,1.0903,1.0932,1.0851,1.0873,8438
2017.04.28,00:00,1.0872,1.0946,1.0856,1.0894,7422
2017.05.01,00:00,1.0896,1.0923,1.0883,1.0897,4046
2017.05.02,00:00,1.0898,1.0932,1.0887,1.0928,5625
2017.05.03,00:00,1.0929,1.0936,1.0882,1.0883,7018
2017.05.04,00:00,1.0884,1.0986,1.0874,1.0978,8089
2017.05.05,00:00,1.0979,1.0999,1.0948,1.0998,7215
2017.05.08,00:00,1.1013,1.1013,1.0915,1.0921,7784
2017.05.09,00:00,1.0922,1.0933,1.0863,1.0877,6870
2017.05.10,00:00,1.0876,1.0897,1.0853,1.0867,7040
2017.05.11,00:00,1.0868,1.0892,1.0838,1.0861,5940
2017.05.12,00:00,1.0860,1.0933,1.0855,1.0931,5232
2017.05.15,00:00,1.0932,1.0989,1.0922,1.0976,5222
2017.05.16,00:00,1.0977,1.1096,1.0976,1.1080,6843
2017.05.17,00:00,1.1081,1.1170,1.1081,1.1164,7673
2017.05.18,00:00,1.1163,1.1171,1.1075,1.1100,10106
